 BEM Solution on the Boundary:
   	Node	  Potential        Normal Derivative
     10227      0.00000000E+00     -0.64891165E-03
     10228      0.00000000E+00     -0.11343686E+00
     10229      0.00000000E+00     -0.13192084E+01
     10230      0.00000000E+00     -0.20993944E+01
     10231      0.00000000E+00     -0.21293497E+01
     10232      0.00000000E+00     -0.21378746E+01
     10233      0.00000000E+00     -0.21421648E+01
     10234      0.00000000E+00     -0.21373130E+01
     10235      0.00000000E+00     -0.21386940E+01
     10236      0.00000000E+00     -0.21376108E+01
     10237      0.00000000E+00     -0.21364256E+01
     10238      0.00000000E+00     -0.21387462E+01
     10239      0.00000000E+00     -0.21361421E+01
     10240      0.00000000E+00     -0.21415162E+01
     10241      0.00000000E+00     -0.21432640E+01
     10242      0.00000000E+00     -0.21443139E+01
     10243      0.00000000E+00     -0.21426089E+01
     10244      0.00000000E+00     -0.21401298E+01
     10245      0.00000000E+00     -0.21361076E+01
     10246      0.00000000E+00     -0.21417940E+01
     10247      0.00000000E+00     -0.23512726E+01
     10248      0.00000000E+00     -0.21378598E+01
     10249      0.00000000E+00     -0.15016128E+01
     10250      0.00000000E+00     -0.15090005E+01
     10251      0.00000000E+00     -0.15101043E+01
     10252      0.00000000E+00     -0.15080675E+01
     10253      0.00000000E+00     -0.15076701E+01
     10254      0.00000000E+00     -0.15108710E+01
     10255      0.00000000E+00     -0.15042898E+01
     10256      0.00000000E+00     -0.16881360E+01
     10257      0.00000000E+00     -0.15062629E+01
     10258      0.00000000E+00     -0.15107530E+01
     10259      0.00000000E+00     -0.15049615E+01
     10260      0.00000000E+00     -0.15082101E+01
     10261      0.00000000E+00     -0.15098575E+01
     10262      0.00000000E+00     -0.15047633E+01
     10263      0.00000000E+00     -0.15070308E+01
     10264      0.00000000E+00     -0.15085118E+01
     10265      0.00000000E+00     -0.15116707E+01
     10266      0.00000000E+00     -0.14955682E+01
     10267      0.00000000E+00     -0.12644501E+01
     10268      0.00000000E+00     -0.23085157E+00
     10269      0.00000000E+00     -0.38003817E-02
     10270      0.00000000E+00     -0.27711046E-02
     10271      0.00000000E+00     -0.46449945E-02
     10272      0.00000000E+00     -0.83177339E-01
     10273      0.00000000E+00     -0.90759293E+00
     10274      0.00000000E+00     -0.14871421E+01
     10275      0.00000000E+00     -0.15029672E+01
     10276      0.00000000E+00     -0.15067604E+01
     10277      0.00000000E+00     -0.15097850E+01
     10278      0.00000000E+00     -0.15057517E+01
     10279      0.00000000E+00     -0.15090203E+01
     10280      0.00000000E+00     -0.15083353E+01
     10281      0.00000000E+00     -0.15057329E+01
     10282      0.00000000E+00     -0.15069610E+01
     10283      0.00000000E+00     -0.15053948E+01
     10284      0.00000000E+00     -0.15100364E+01
     10285      0.00000000E+00     -0.15089858E+01
     10286      0.00000000E+00     -0.15122864E+01
     10287      0.00000000E+00     -0.15101653E+01
     10288      0.00000000E+00     -0.15082881E+01
     10289      0.00000000E+00     -0.15060595E+01
     10290      0.00000000E+00     -0.15106549E+01
     10291      0.00000000E+00     -0.15082041E+01
     10292      0.00000000E+00     -0.10422313E+01
     10293      0.00000000E+00     -0.10454423E+01
     10294      0.00000000E+00     -0.10438347E+01
     10295      0.00000000E+00     -0.10427541E+01
     10296      0.00000000E+00     -0.10429064E+01
     10297      0.00000000E+00     -0.10459226E+01
     10298      0.00000000E+00     -0.10399516E+01
     10299      0.00000000E+00     -0.10422128E+01
     10300      0.00000000E+00     -0.11776272E+01
     10301      0.00000000E+00     -0.10427543E+01
     10302      0.00000000E+00     -0.10402740E+01
     10303      0.00000000E+00     -0.10457309E+01
     10304      0.00000000E+00     -0.10452248E+01
     10305      0.00000000E+00     -0.10398905E+01
     10306      0.00000000E+00     -0.10420472E+01
     10307      0.00000000E+00     -0.10437627E+01
     10308      0.00000000E+00     -0.10475837E+01
     10309      0.00000000E+00     -0.10379694E+01
     10310      0.00000000E+00     -0.84614526E+00
     10311      0.00000000E+00     -0.16122265E+00
     10312      0.00000000E+00     -0.63787978E-02
     10313      0.00000000E+00     -0.39332964E-02
     10314      0.00000000E+00     -0.46400534E-02
     10315      0.00000000E+00     -0.69860311E-01
     10316      0.00000000E+00     -0.64651684E+00
     10317      0.00000000E+00     -0.10241579E+01
     10318      0.00000000E+00     -0.10384816E+01
     10319      0.00000000E+00     -0.10436864E+01
     10320      0.00000000E+00     -0.10455743E+01
     10321      0.00000000E+00     -0.10407886E+01
     10322      0.00000000E+00     -0.10434364E+01
     10323      0.00000000E+00     -0.10425948E+01
     10324      0.00000000E+00     -0.10429241E+01
     10325      0.00000000E+00     -0.10450753E+01
     10326      0.00000000E+00     -0.10412824E+01
     10327      0.00000000E+00     -0.10443583E+01
     10328      0.00000000E+00     -0.10445272E+01
     10329      0.00000000E+00     -0.10456566E+01
     10330      0.00000000E+00     -0.10463589E+01
     10331      0.00000000E+00     -0.10450676E+01
     10332      0.00000000E+00     -0.10415499E+01
     10333      0.00000000E+00     -0.10450277E+01
     10334      0.00000000E+00     -0.10439503E+01
     10335      0.00000000E+00     -0.71452018E+00
     10336      0.00000000E+00     -0.71555226E+00
     10337      0.00000000E+00     -0.71242607E+00
     10338      0.00000000E+00     -0.71226936E+00
     10339      0.00000000E+00     -0.71236596E+00
     10340      0.00000000E+00     -0.71500066E+00
     10341      0.00000000E+00     -0.71066328E+00
     10342      0.00000000E+00     -0.71185430E+00
     10343      0.00000000E+00     -0.71182562E+00
     10344      0.00000000E+00     -0.80952014E+00
     10345      0.00000000E+00     -0.71274517E+00
     10346      0.00000000E+00     -0.71577050E+00
     10347      0.00000000E+00     -0.71436402E+00
     10348      0.00000000E+00     -0.70933364E+00
     10349      0.00000000E+00     -0.71147811E+00
     10350      0.00000000E+00     -0.71209025E+00
     10351      0.00000000E+00     -0.71629207E+00
     10352      0.00000000E+00     -0.70895373E+00
     10353      0.00000000E+00     -0.56280907E+00
     10354      0.00000000E+00     -0.11335466E+00
     10355      0.00000000E+00     -0.80525715E-02
     10356      0.00000000E+00     -0.54196252E-02
     10357      0.00000000E+00     -0.63744704E-02
     10358      0.00000000E+00     -0.57385275E-01
     10359      0.00000000E+00     -0.44910822E+00
     10360      0.00000000E+00     -0.69680869E+00
     10361      0.00000000E+00     -0.70845629E+00
     10362      0.00000000E+00     -0.71348838E+00
     10363      0.00000000E+00     -0.71508072E+00
     10364      0.00000000E+00     -0.70991723E+00
     10365      0.00000000E+00     -0.71243640E+00
     10366      0.00000000E+00     -0.71169525E+00
     10367      0.00000000E+00     -0.71307778E+00
     10368      0.00000000E+00     -0.71564915E+00
     10369      0.00000000E+00     -0.71084554E+00
     10370      0.00000000E+00     -0.71309569E+00
     10371      0.00000000E+00     -0.71328433E+00
     10372      0.00000000E+00     -0.71391770E+00
     10373      0.00000000E+00     -0.71583175E+00
     10374      0.00000000E+00     -0.71497551E+00
     10375      0.00000000E+00     -0.71109182E+00
     10376      0.00000000E+00     -0.71396671E+00
     10377      0.00000000E+00     -0.71381741E+00
     10378      0.00000000E+00     -0.49342119E+00
     10379      0.00000000E+00     -0.49293630E+00
     10380      0.00000000E+00     -0.48892721E+00
     10381      0.00000000E+00     -0.48923767E+00
     10382      0.00000000E+00     -0.48929381E+00
     10383      0.00000000E+00     -0.49166097E+00
     10384      0.00000000E+00     -0.48857446E+00
     10385      0.00000000E+00     -0.48893919E+00
     10386      0.00000000E+00     -0.48848890E+00
     10387      0.00000000E+00     -0.48930192E+00
     10388      0.00000000E+00     -0.55365180E+00
     10389      0.00000000E+00     -0.48734019E+00
     10390      0.00000000E+00     -0.49104964E+00
     10391      0.00000000E+00     -0.48628956E+00
     10392      0.00000000E+00     -0.48833375E+00
     10393      0.00000000E+00     -0.48812577E+00
     10394      0.00000000E+00     -0.49239073E+00
     10395      0.00000000E+00     -0.48629942E+00
     10396      0.00000000E+00     -0.37290635E+00
     10397      0.00000000E+00     -0.80890733E-01
     10398      0.00000000E+00     -0.10026955E-01
     10399      0.00000000E+00     -0.70262876E-02
     10400      0.00000000E+00     -0.82403134E-02
     10401      0.00000000E+00     -0.49007280E-01
     10402      0.00000000E+00     -0.31632501E+00
     10403      0.00000000E+00     -0.47496298E+00
     10404      0.00000000E+00     -0.48551485E+00
     10405      0.00000000E+00     -0.49035132E+00
     10406      0.00000000E+00     -0.49199317E+00
     10407      0.00000000E+00     -0.48671934E+00
     10408      0.00000000E+00     -0.48899728E+00
     10409      0.00000000E+00     -0.48837845E+00
     10410      0.00000000E+00     -0.49031604E+00
     10411      0.00000000E+00     -0.49324176E+00
     10412      0.00000000E+00     -0.48787402E+00
     10413      0.00000000E+00     -0.48955829E+00
     10414      0.00000000E+00     -0.48975419E+00
     10415      0.00000000E+00     -0.49009870E+00
     10416      0.00000000E+00     -0.49268959E+00
     10417      0.00000000E+00     -0.49211179E+00
     10418      0.00000000E+00     -0.48810014E+00
     10419      0.00000000E+00     -0.49060315E+00
     10420      0.00000000E+00     -0.49110565E+00
     10421      0.00000000E+00     -0.36925866E+00
     10422      0.00000000E+00     -0.36709841E+00
     10423      0.00000000E+00     -0.36159859E+00
     10424      0.00000000E+00     -0.36072661E+00
     10425      0.00000000E+00     -0.36092934E+00
     10426      0.00000000E+00     -0.36534832E+00
     10427      0.00000000E+00     -0.36181049E+00
     10428      0.00000000E+00     -0.36218578E+00
     10429      0.00000000E+00     -0.36124864E+00
     10430      0.00000000E+00     -0.35966884E+00
     10431      0.00000000E+00     -0.35887259E+00
     10432      0.00000000E+00     -0.40531982E+00
     10433      0.00000000E+00     -0.36797823E+00
     10434      0.00000000E+00     -0.35886391E+00
     10435      0.00000000E+00     -0.35955513E+00
     10436      0.00000000E+00     -0.36027363E+00
     10437      0.00000000E+00     -0.36636774E+00
     10438      0.00000000E+00     -0.36347457E+00
     10439      0.00000000E+00     -0.27283517E+00
     10440      0.00000000E+00     -0.69679719E-01
     10441      0.00000000E+00     -0.12885879E-01
     10442      0.00000000E+00     -0.84033078E-02
     10443      0.00000000E+00     -0.88362746E-02
     10444      0.00000000E+00     -0.37407218E-01
     10445      0.00000000E+00     -0.23373124E+00
     10446      0.00000000E+00     -0.34323204E+00
     10447      0.00000000E+00     -0.35645252E+00
     10448      0.00000000E+00     -0.36454659E+00
     10449      0.00000000E+00     -0.36610390E+00
     10450      0.00000000E+00     -0.35974376E+00
     10451      0.00000000E+00     -0.36059123E+00
     10452      0.00000000E+00     -0.35923996E+00
     10453      0.00000000E+00     -0.36473133E+00
     10454      0.00000000E+00     -0.36853439E+00
     10455      0.00000000E+00     -0.36099593E+00
     10456      0.00000000E+00     -0.36210891E+00
     10457      0.00000000E+00     -0.36253231E+00
     10458      0.00000000E+00     -0.36143520E+00
     10459      0.00000000E+00     -0.36708348E+00
     10460      0.00000000E+00     -0.36642193E+00
     10461      0.00000000E+00     -0.36092830E+00
     10462      0.00000000E+00     -0.36207923E+00
     10463      0.00000000E+00     -0.36398180E+00
     10464      0.00000000E+00     -0.22012273E+00
     10465      0.00000000E+00     -0.21822320E+00
     10466      0.00000000E+00     -0.21544739E+00
     10467      0.00000000E+00     -0.21735917E+00
     10468      0.00000000E+00     -0.21724350E+00
     10469      0.00000000E+00     -0.21611784E+00
     10470      0.00000000E+00     -0.21613590E+00
     10471      0.00000000E+00     -0.21563870E+00
     10472      0.00000000E+00     -0.21494978E+00
     10473      0.00000000E+00     -0.21778553E+00
     10474      0.00000000E+00     -0.21593501E+00
     10475      0.00000000E+00     -0.21596801E+00
     10476      0.00000000E+00     -0.24158711E+00
     10477      0.00000000E+00     -0.21542395E+00
     10478      0.00000000E+00     -0.21629320E+00
     10479      0.00000000E+00     -0.21335523E+00
     10480      0.00000000E+00     -0.21455711E+00
     10481      0.00000000E+00     -0.20651353E+00
     10482      0.00000000E+00     -0.11898277E+00
     10483      0.00000000E+00     -0.27566768E-01
     10484      0.00000000E+00     -0.13316802E-01
     10485      0.00000000E+00     -0.10444544E-01
     10486      0.00000000E+00     -0.12970700E-01
     10487      0.00000000E+00     -0.53024775E-01
     10488      0.00000000E+00     -0.17757114E+00
     10489      0.00000000E+00     -0.20595762E+00
     10490      0.00000000E+00     -0.21375491E+00
     10491      0.00000000E+00     -0.21372668E+00
     10492      0.00000000E+00     -0.21605584E+00
     10493      0.00000000E+00     -0.21332618E+00
     10494      0.00000000E+00     -0.21611314E+00
     10495      0.00000000E+00     -0.21667020E+00
     10496      0.00000000E+00     -0.21465227E+00
     10497      0.00000000E+00     -0.21712792E+00
     10498      0.00000000E+00     -0.21468353E+00
     10499      0.00000000E+00     -0.21577395E+00
     10500      0.00000000E+00     -0.21536818E+00
     10501      0.00000000E+00     -0.21707848E+00
     10502      0.00000000E+00     -0.21646835E+00
